-3.844675639208723350e+00 -4.558612137613934578e+00 1.437368062945322267e-01 -2.022553153246140489e+00 -4.479938721895885045e+00 3.114002752935827623e+00
-3.844675639208723350e+00 -4.558612137613934578e+00 1.437368062945322267e-01 -2.022553153246140489e+00 -4.479938721895885045e+00 3.114002752935827623e+00
-3.844633560654275861e+00 -4.558580791551312572e+00 3.731375185807533912e-01 -2.022509517065934403e+00 -4.479925248730056708e+00 3.113913607235934577e+00
-3.844534329540824746e+00 -4.558499134601158964e+00 6.249502139731102357e-01 -2.022422904857052561e+00 -4.479898284569103772e+00 3.113735925069399002e+00
-3.844395144000491538e+00 -4.558337483748612584e+00 8.146002603964127564e-01 -2.022293972383392813e+00 -4.479857822886695651e+00 3.113470314629781743e+00
-3.844236194735439760e+00 -4.558083815797766114e+00 9.275367601661859140e-01 -2.022123371056710361e+00 -4.479803868012254497e+00 3.113117383067420807e+00
-3.844063396947905442e+00 -4.557739498045102700e+00 9.797748442554724546e-01 -2.021911747976862017e+00 -4.479736434690172686e+00 3.112677736485975011e+00
-3.843870790285041750e+00 -4.557309468479062708e+00 9.943978614943727035e-01 -2.021659745976428724e+00 -4.479655547645371882e+00 3.112151979939052016e+00
-3.843648752928427115e+00 -4.556798307171611384e+00 9.906873457566152119e-01 -2.021368003669361979e+00 -4.479561241155146867e+00 3.111540717426916736e+00
-3.843389527893346092e+00 -4.556209344681934503e+00 9.810782136861532221e-01 -2.021037155503307314e+00 -4.479453558627206178e+00 3.110844551893281906e+00
-3.843089008144494390e+00 -4.555544483441162029e+00 9.719277115600103434e-01 -2.020667831815264659e+00 -4.479332552183842964e+00 3.110064085222183028e+00
-3.842746226969143031e+00 -4.554804363592104721e+00 9.655110970707604379e-01 -2.020260658890255634e+00 -4.479198282252149887e+00 3.109199918234935023e+00
-3.842362063401070227e+00 -4.553988800494097156e+00 9.619214874369452772e-01 -2.019816259022678473e+00 -4.479050817160213249e+00 3.108252650687175933e+00
-3.841938056288827230e+00 -4.553097274785817383e+00 9.604005359289171651e-01 -2.019335250580045482e+00 -4.478890232739187738e+00 3.107222881265992331e+00
-3.841475651332192154e+00 -4.552129287175943340e+00 9.600805691905296424e-01 -2.018818248068799281e+00 -4.478716611931197633e+00 3.106111207587129108e+00
-3.840975874919251076e+00 -4.551084525828902549e+00 9.602959503525543283e-01 -2.018265862201916949e+00 -4.478530044402962318e+00 3.104918226192287189e+00
-3.840439298968927329e+00 -4.549962890618477473e+00 9.606441733893744672e-01 -2.017678699968024958e+00 -4.478330626165085704e+00 3.103644532546502965e+00
-3.839866148864871764e+00 -4.548764444366914184e+00 9.609351619513147869e-01 -2.017057364701745570e+00 -4.478118459196918089e+00 3.102290721035614318e+00
-3.839256446002754952e+00 -4.547489345840696195e+00 9.611125058287709466e-01 -2.016402456155015344e+00 -4.477893651076929160e+00 3.100857384963811025e+00
-3.838610126237646636e+00 -4.546137793902079061e+00 9.611861767017444436e-01 -2.015714570569118180e+00 -4.477656314618497113e+00 3.099345116551271762e+00
-3.837927114920057559e+00 -4.544709992208127325e+00 9.611884589286161518e-01 -2.014994300747185996e+00 -4.477406567511058810e+00 3.097754506931883256e+00
-3.837207362253277410e+00 -4.543206132619799220e+00 9.611510223663601860e-01 -2.014242236126927210e+00 -4.477144531966528618e+00 3.096086146151046936e+00
-3.836450851725724309e+00 -4.541626391269183216e+00 9.610964228175786772e-01 -2.013458962853354794e+00 -4.476870334370929960e+00 3.094340623163568171e+00
-3.835657594643860691e+00 -4.539970931158264555e+00 9.610374435911679392e-01 -2.012645063851288274e+00 -4.476584104941163211e+00 3.092518525831629894e+00
-3.834827620215813138e+00 -4.538239906851884164e+00 9.609795875341328175e-01 -2.011801118897412977e+00 -4.476285977386834425e+00 3.090620440922851930e+00
-3.833960966446758878e+00 -4.536433468789335066e+00 9.609240617161881604e-01 -2.010927704691694462e+00 -4.475976088577094281e+00 3.088646954108430265e+00
-3.833057673854183278e+00 -4.534551766265066064e+00 9.608701112409743228e-01 -2.010025394927938969e+00 -4.475654578212410861e+00 3.086598649961362906e+00
-3.832117782076021051e+00 -4.532594949041007126e+00 9.608164522955063847e-01 -2.009094760363314247e+00 -4.475321588501211423e+00 3.084476111954755684e+00
-3.831141328609866559e+00 -4.530563167949045678e+00 9.607619624982925988e-01 -2.008136368886645151e+00 -4.474977263841353192e+00 3.082279922460211541e+00
-3.830128348781959957e+00 -4.528456574909859533e+00 9.607058967231689728e-01 -2.007150785585298358e+00 -4.474621750506336149e+00 3.080010662746300198e+00
-3.829078876235050721e+00 -4.526275322705147097e+00 9.606478629243716538e-01 -2.006138572810487464e+00 -4.474255196336235585e+00 3.077668912977108651e+00
-3.827992943499048728e+00 -4.524019564710412666e+00 9.605877139316203461e-01 -2.005100290240839467e+00 -4.473877750433270961e+00 3.075255252210872037e+00
-3.826870582441887603e+00 -4.521689454684782561e+00 9.605254377875223071e-01 -2.004036494944059221e+00 -4.473489562861986180e+00 3.072770258398683119e+00
-3.825711824549994589e+00 -4.519285146642042506e+00 9.604610783493784387e-01 -2.002947741436536422e+00 -4.473090784353982663e+00 3.070214508383281249e+00
-3.824516701064312851e+00 -4.516806794790658941e+00 9.603946895639396963e-01 -2.001834581740760122e+00 -4.472681566017158161e+00 3.067588577897916835e+00
-3.823285243021835811e+00 -4.514254553519009505e+00 9.603263153549936870e-01 -2.000697565440382242e+00 -4.472262059049421978e+00 3.064893041565294407e+00
-3.822017481248958237e+00 -4.511628577403766549e+00 9.602559847780144375e-01 -1.999537239732827265e+00 -4.471832414456834215e+00 3.062128472896591180e+00
-3.820713446338469765e+00 -4.508929021226222744e+00 9.601837143430733690e-01 -1.998354149479296016e+00 -4.471392782776140606e+00 3.059295444290550225e+00
-3.819373168627663517e+00 -4.506156039988227668e+00 9.601095124143919080e-01 -1.997148837252052278e+00 -4.470943313801678087e+00 3.056394527032646025e+00
-3.817996678184373938e+00 -4.503309788924442003e+00 9.600333831040901433e-01 -1.995921843378880789e+00 -4.470484156316596014e+00 3.053426291294325523e+00
-3.816584004801371499e+00 -4.500390423510719273e+00 9.599553289356843599e-01 -1.994673705984603806e+00 -4.470015457828398375e+00 3.050391306132318014e+00
-3.815135177997169169e+00 -4.497398099469524624e+00 9.598753522753797895e-01 -1.993404961029552780e+00 -4.469537364308753702e+00 3.047290139488016525e+00
-3.813650227020647154e+00 -4.494332972773637636e+00 9.597934559020617762e-01 -1.992116142344906082e+00 -4.469050019937574447e+00 3.044123358186929806e+00
-3.812129180857444233e+00 -4.491195199649117953e+00 9.597096431231998404e-01 -1.990807781664793108e+00 -4.468553566851325876e+00 3.040891527938200944e+00
-3.810572068236933507e+00 -4.487984936578104822e+00 9.596239175620190354e-01 -1.989480408655082577e+00 -4.468048144895569784e+00 3.037595213334194355e+00
-3.808978917638740747e+00 -4.484702340301944368e+00 9.595362830403486587e-01 -1.988134550938763123e+00 -4.467533891381713751e+00 3.034234977850144954e+00
-3.807349757299055781e+00 -4.481347567824520262e+00 9.594467434153043373e-01 -1.986770734117855985e+00 -4.467010940847963241e+00 3.030811383843874829e+00
-3.805684615216517130e+00 -4.477920776415907689e+00 9.593553025038595861e-01 -1.985389481791794086e+00 -4.466479424824470357e+00 3.027324992555572969e+00
-3.803983519157908777e+00 -4.474422123616209390e+00 9.592619640674090453e-01 -1.983991315572194214e+00 -4.465939471602668576e+00 3.023776364107636283e+00
-3.802246496663848951e+00 -4.470851767239514274e+00 9.591667317949748028e-01 -1.982576755093961252e+00 -4.465391206008796132e+00 3.020166057504569235e+00
-3.800473575054459818e+00 -4.467209865377953726e+00 9.590696093085164797e-01 -1.981146318022676045e+00 -4.464834749181607165e+00 3.016494630632944762e+00
-3.798664781435089566e+00 -4.463496576405841409e+00 9.589706001181550477e-01 -1.979700520058208735e+00 -4.464270218354273290e+00 3.012762640261419378e+00
-3.796820142701900380e+00 -4.459712058983978267e+00 9.588697076521218721e-01 -1.978239874934524467e+00 -4.463697726640485364e+00 3.008970642040807331e+00
-3.794939685547588315e+00 -4.455856472063985052e+00 9.587669352726199135e-01 -1.976764894415639962e+00 -4.463117382824756341e+00 3.005119190504204951e+00
-3.793023436467194198e+00 -4.451929974892692599e+00 9.586622862775446841e-01 -1.975276088287697629e+00 -4.462529291156934974e+00 3.001208839067172285e+00
-3.791071421763957172e+00 -4.447932727016607579e+00 9.585557638719471862e-01 -1.973773964347135035e+00 -4.461933551150957022e+00 2.997240140027961353e+00
-3.789083667555083412e+00 -4.443864888286509718e+00 9.584473712330308093e-01 -1.972259028384904411e+00 -4.461330257387830400e+00 2.993213644567796816e+00
-3.787060199777807501e+00 -4.439726618862001040e+00 9.583371115006343866e-01 -1.970731784166740885e+00 -4.460719499322879145e+00 2.989129902751203716e+00
-3.785001044195460462e+00 -4.435518079216134169e+00 9.582249877013606643e-01 -1.969192733409459217e+00 -4.460101361097276396e+00 2.984989463526380504e+00
-3.782906226403254912e+00 -4.431239430140282209e+00 9.581110027178939559e-01 -1.967642375753277273e+00 -4.459475921353857508e+00 2.980792874725620045e+00
-3.780775771833948973e+00 -4.426890832749138305e+00 9.579951594779851920e-01 -1.966081208730154684e+00 -4.458843253057277245e+00 2.976540683065768800e+00
-3.778609705764349957e+00 -4.422472448485403440e+00 9.578774608281293013e-01 -1.964509727728141364e+00 -4.458203423318491510e+00 2.972233434148728648e+00
-3.776408053321322011e+00 -4.417984439124791329e+00 9.577579095617244631e-01 -1.962928425951741440e+00 -4.457556493223631122e+00 2.967871672461998234e+00
-3.774170839487946516e+00 -4.413426966781051064e+00 9.576365084072777645e-01 -1.961337794378308574e+00 -4.456902517667261421e+00 2.963455941379253389e+00
-3.771898089109661623e+00 -4.408800193911069698e+00 9.575132599833704461e-01 -1.959738321710477793e+00 -4.456241545190082753e+00 2.958986783160959977e+00
-3.769589826900219709e+00 -4.404104283320154245e+00 9.573881668007698797e-01 -1.958130494324646032e+00 -4.455573617821085186e+00 2.954464738955023595e+00
-3.767246077447667485e+00 -4.399339398167375847e+00 9.572612314086710317e-01 -1.956514796215540253e+00 -4.454898770924200946e+00 2.949890348797466366e+00
-3.764866865221047298e+00 -4.394505701970633282e+00 9.571324563064544932e-01 -1.954891708936886685e+00 -4.454217033049477692e+00 2.945264151613137482e+00
-3.762452214576731180e+00 -4.389603358611979367e+00 9.570018438767301516e-01 -1.953261711538200274e+00 -4.453528425788821465e+00 2.940586685216449059e+00
-3.760002149764452906e+00 -4.384632532343158751e+00 9.568693964309503697e-01 -1.951625280497763848e+00 -4.452832963636326191e+00 2.935858486312140858e+00
-3.757516694933579871e+00 -4.379593387791105741e+00 9.567351162435736578e-01 -1.949982889651794338e+00 -4.452130653853240361e+00 2.931080090496066770e+00
-3.754995874139582579e+00 -4.374486089963413704e+00 9.565990055013009474e-01 -1.948335010119872202e+00 -4.451421496337602868e+00 2.926252032256005720e+00
-3.752439711350281648e+00 -4.369310804253986547e+00 9.564610663658578149e-01 -1.946682110226652718e+00 -4.450705483498579973e+00 2.921374844972490337e+00
-3.749848230452435871e+00 -4.364067696448581835e+00 9.563213008380284652e-01 -1.945024655419936632e+00 -4.449982600135556687e+00 2.916449060919655167e+00
-3.747221455257649936e+00 -4.358756932730763367e+00 9.561797108907154064e-01 -1.943363108185135690e+00 -4.449252823321999450e+00 2.911475211266098650e+00
-3.744559409508989134e+00 -4.353378679687565977e+00 9.560362984931584096e-01 -1.941697927956191450e+00 -4.448516122294153163e+00 2.906453826075763303e+00
-3.741862116887764600e+00 -4.347933104315132802e+00 9.558910655315489002e-01 -1.940029571023009769e+00 -4.447772458344588564e+00 2.901385434308824784e+00
-3.739129601019923310e+00 -4.342420374024617225e+00 9.557440138072459401e-01 -1.938358490435501347e+00 -4.447021784720656790e+00 2.896270563822591626e+00
-3.736361885482449630e+00 -4.336840656648130121e+00 9.555951450654912582e-01 -1.936685135904261612e+00 -4.446264046527880431e+00 2.891109741372410280e+00
-3.733558993809943605e+00 -4.331194120444663120e+00 9.554444610346509714e-01 -1.935009953697969465e+00 -4.445499180638325498e+00 2.885903492612580834e+00
-3.730720949501451056e+00 -4.325480934105940811e+00 9.552919633446244063e-01 -1.933333386537619880e+00 -4.444727115603983592e+00 2.880652342097272722e+00
-3.727847776026859350e+00 -4.319701266762547398e+00 9.551376535117708233e-01 -1.931655873487612141e+00 -4.443947771575218475e+00 2.875356813281442658e+00
-3.724939496833218566e+00 -4.313855287990140397e+00 9.549815330806933344e-01 -1.929977849843829807e+00 -4.443161060224293912e+00 2.870017428521749903e+00
-3.721996135351902879e+00 -4.307943167815300178e+00 9.548236035069688210e-01 -1.928299747018772603e+00 -4.442366884674038729e+00 2.864634709077471530e+00
-3.719017715005124902e+00 -4.301965076721742776e+00 9.546638661180149033e-01 -1.926621992423826368e+00 -4.441565139431675746e+00 2.859209175111408374e+00
-3.716004259212228433e+00 -4.295921185656711216e+00 9.545023220157716759e-01 -1.924945009348788760e+00 -4.440755710327847439e+00 2.853741345690789633e+00
-3.712955791395383454e+00 -4.289811666037691928e+00 9.543389721941500925e-01 -1.923269216838711104e+00 -4.439938474460883633e+00 2.848231738788162382e+00
-3.709872334985977016e+00 -4.283636689758839822e+00 9.541738174992078214e-01 -1.921595029568186952e+00 -4.439113300146337870e+00 2.842680871282270871e+00
-3.706753913430771874e+00 -4.277396429197567684e+00 9.540068583617677955e-01 -1.919922857713191044e+00 -4.438280046871816431e+00 2.837089258958924276e+00
-3.703600550196378460e+00 -4.271091057222008658e+00 9.538380951669485075e-01 -1.918253106820559495e+00 -4.437438565257147083e+00 2.831457416511847569e+00
-3.700412268776008151e+00 -4.264720747197389805e+00 9.536675285424837112e-01 -1.916586177675212666e+00 -4.436588697019908878e+00 2.825785857543509305e+00
-3.697189092698135671e+00 -4.258285672991473980e+00 9.534951602922494551e-01 -1.914922466165268400e+00 -4.435730274946339868e+00 2.820075094565933860e+00
-3.693931045543908720e+00 -4.251786008982689324e+00 9.533209939874154326e-01 -1.913262363149508261e+00 -4.434863122863800022e+00 2.814325639001474144e+00
-3.690638150966390807e+00 -4.245221930060384175e+00 9.531450327851761495e-01 -1.911606254318782394e+00 -4.433987055622319318e+00 2.808538001183564781e+00
-3.687310432695948048e+00 -4.238593611632069269e+00 9.529672774894648590e-01 -1.909954520055706650e+00 -4.433101879081580599e+00 2.802712690357441971e+00
-3.683947914532499368e+00 -4.231901229637258233e+00 9.527877279284855394e-01 -1.908307535292507184e+00 -4.432207390103429567e+00 2.796850214680841162e+00
-3.680550620346303869e+00 -4.225144960557083884e+00 9.526063835868214813e-01 -1.906665669367302307e+00 -4.431303376549897699e+00 2.790951081224654295e+00
-3.677118574082760993e+00 -4.218324981421937458e+00 9.524232440142594847e-01 -1.905029285879020096e+00 -4.430389617286713211e+00 2.785015795973562192e+00
-3.673651799769928061e+00 -4.211441469817778227e+00 9.522383094415540761e-01 -1.903398742541013933e+00 -4.429465882192339166e+00 2.779044863826625189e+00
-3.670150321530385895e+00 -4.204494603890289284e+00 9.520515801756557206e-01 -1.901774391033563827e+00 -4.428531932172540486e+00 2.773038788597833815e+00
-3.666614163589098752e+00 -4.197484562351049497e+00 9.518630566061647702e-01 -1.900156576855266177e+00 -4.427587519180519848e+00 2.766998073016623927e+00
